pid,col_id,college,travel_time,compare_val
247052,20,Seattle Central College,0.13,TRUE
247052,1,Bates Technical College,0.79,FALSE
247052,4,Centralia College,1.58,FALSE
247052,28,Yakima Valley College,2.4,FALSE
201776,20,Seattle Central College,0.13,TRUE
201776,1,Bates Technical College,0.68,FALSE
201776,4,Centralia College,1.47,FALSE
201776,28,Yakima Valley College,2.32,FALSE
2413,28,Yakima Valley College,0.13,TRUE
2413,20,Seattle Central College,2.38,FALSE
2413,1,Bates Technical College,2.64,FALSE
2413,4,Centralia College,2.91,FALSE
121128,28,Yakima Valley College,0.13,TRUE
121128,20,Seattle Central College,2.44,FALSE
121128,1,Bates Technical College,2.7,FALSE
121128,4,Centralia College,2.97,FALSE
234505,28,Yakima Valley College,0.13,TRUE
234505,20,Seattle Central College,2.46,FALSE
234505,1,Bates Technical College,2.72,FALSE
234505,4,Centralia College,3.04,FALSE
255825,28,Yakima Valley College,0.13,TRUE
255825,20,Seattle Central College,2.43,FALSE
255825,1,Bates Technical College,2.7,FALSE
255825,4,Centralia College,2.98,FALSE
276581,28,Yakima Valley College,0.13,TRUE
276581,20,Seattle Central College,2.47,FALSE
276581,1,Bates Technical College,2.73,FALSE
276581,4,Centralia College,3.07,FALSE
332198,28,Yakima Valley College,0.13,TRUE
332198,20,Seattle Central College,2.44,FALSE
332198,1,Bates Technical College,2.7,FALSE
332198,4,Centralia College,3.06,FALSE
967216,28,Yakima Valley College,0.13,TRUE
967216,20,Seattle Central College,2.35,FALSE
967216,1,Bates Technical College,2.61,FALSE
967216,4,Centralia College,2.87,FALSE
1067323,28,Yakima Valley College,0.13,TRUE
1067323,20,Seattle Central College,2.33,FALSE
1067323,1,Bates Technical College,2.6,FALSE
1067323,4,Centralia College,2.95,FALSE
1744,1,Bates Technical College,0.14,TRUE
1744,20,Seattle Central College,0.63,FALSE
1744,4,Centralia College,0.94,FALSE
1744,28,Yakima Valley College,2.53,FALSE
127066,1,Bates Technical College,0.14,TRUE
127066,20,Seattle Central College,0.72,FALSE
127066,4,Centralia College,0.97,FALSE
127066,28,Yakima Valley College,2.63,FALSE
250760,1,Bates Technical College,0.14,TRUE
250760,20,Seattle Central College,0.75,FALSE
250760,4,Centralia College,1,FALSE
250760,28,Yakima Valley College,2.65,FALSE
179780,4,Centralia College,0.14,TRUE
179780,1,Bates Technical College,0.99,FALSE
179780,20,Seattle Central College,1.48,FALSE
179780,28,Yakima Valley College,2.94,FALSE
1788,4,Centralia College,0.14,TRUE
1788,1,Bates Technical College,0.96,FALSE
1788,20,Seattle Central College,1.45,FALSE
1788,28,Yakima Valley College,2.98,FALSE
106752,20,Seattle Central College,0.14,TRUE
106752,1,Bates Technical College,0.7,FALSE
106752,4,Centralia College,1.49,FALSE
106752,28,Yakima Valley College,2.37,FALSE
162670,20,Seattle Central College,0.14,TRUE
162670,1,Bates Technical College,0.73,FALSE
162670,4,Centralia College,1.52,FALSE
162670,28,Yakima Valley College,2.37,FALSE
219430,20,Seattle Central College,0.14,TRUE
219430,1,Bates Technical College,0.73,FALSE
219430,4,Centralia College,1.52,FALSE
219430,28,Yakima Valley College,2.37,FALSE
269655,20,Seattle Central College,0.14,TRUE
269655,1,Bates Technical College,0.65,FALSE
269655,4,Centralia College,1.44,FALSE
269655,28,Yakima Valley College,2.33,FALSE
274644,20,Seattle Central College,0.14,TRUE
274644,1,Bates Technical College,0.77,FALSE
274644,4,Centralia College,1.57,FALSE
274644,28,Yakima Valley College,2.45,FALSE
296419,20,Seattle Central College,0.14,TRUE
296419,1,Bates Technical College,0.67,FALSE
296419,4,Centralia College,1.46,FALSE
296419,28,Yakima Valley College,2.34,FALSE
326950,20,Seattle Central College,0.14,TRUE
326950,1,Bates Technical College,0.73,FALSE
326950,4,Centralia College,1.52,FALSE
326950,28,Yakima Valley College,2.37,FALSE
886222,20,Seattle Central College,0.14,TRUE
886222,1,Bates Technical College,0.67,FALSE
886222,4,Centralia College,1.46,FALSE
886222,28,Yakima Valley College,2.34,FALSE
1089223,20,Seattle Central College,0.14,TRUE
1089223,1,Bates Technical College,0.65,FALSE
1089223,4,Centralia College,1.44,FALSE
1089223,28,Yakima Valley College,2.32,FALSE
43825,28,Yakima Valley College,0.14,TRUE
43825,20,Seattle Central College,2.38,FALSE
43825,1,Bates Technical College,2.64,FALSE
43825,4,Centralia College,2.9,FALSE
58917,28,Yakima Valley College,0.14,TRUE
58917,20,Seattle Central College,2.34,FALSE
58917,1,Bates Technical College,2.61,FALSE
58917,4,Centralia College,2.87,FALSE
133731,28,Yakima Valley College,0.14,TRUE
133731,20,Seattle Central College,2.34,FALSE
133731,1,Bates Technical College,2.6,FALSE
133731,4,Centralia College,2.96,FALSE
173196,28,Yakima Valley College,0.14,TRUE
173196,20,Seattle Central College,2.44,FALSE
173196,1,Bates Technical College,2.7,FALSE
173196,4,Centralia College,3.01,FALSE
224115,28,Yakima Valley College,0.14,TRUE
224115,20,Seattle Central College,2.44,FALSE
224115,1,Bates Technical College,2.7,FALSE
224115,4,Centralia College,3.02,FALSE
425055,28,Yakima Valley College,0.14,TRUE
425055,20,Seattle Central College,2.35,FALSE
425055,1,Bates Technical College,2.61,FALSE
425055,4,Centralia College,2.96,FALSE
447977,28,Yakima Valley College,0.14,TRUE
447977,20,Seattle Central College,2.43,FALSE
447977,1,Bates Technical College,2.69,FALSE
447977,4,Centralia College,2.96,FALSE
684956,28,Yakima Valley College,0.14,TRUE
684956,20,Seattle Central College,2.4,FALSE
684956,1,Bates Technical College,2.66,FALSE
684956,4,Centralia College,2.92,FALSE
700721,28,Yakima Valley College,0.14,TRUE
700721,20,Seattle Central College,2.44,FALSE
700721,1,Bates Technical College,2.71,FALSE
700721,4,Centralia College,2.97,FALSE
21394,1,Bates Technical College,0.15,TRUE
21394,20,Seattle Central College,0.68,FALSE
21394,4,Centralia College,0.92,FALSE
21394,28,Yakima Valley College,2.58,FALSE
177987,1,Bates Technical College,0.15,TRUE
177987,20,Seattle Central College,0.67,FALSE
177987,4,Centralia College,0.92,FALSE
177987,28,Yakima Valley College,2.58,FALSE
250300,1,Bates Technical College,0.15,TRUE
250300,20,Seattle Central College,0.67,FALSE
250300,4,Centralia College,0.92,FALSE
250300,28,Yakima Valley College,2.58,FALSE
285144,1,Bates Technical College,0.15,TRUE
285144,20,Seattle Central College,0.75,FALSE
285144,4,Centralia College,1.03,FALSE
285144,28,Yakima Valley College,2.66,FALSE
781140,1,Bates Technical College,0.15,TRUE
781140,20,Seattle Central College,0.63,FALSE
781140,4,Centralia College,0.94,FALSE
781140,28,Yakima Valley College,2.54,FALSE
938215,1,Bates Technical College,0.15,TRUE
938215,20,Seattle Central College,0.67,FALSE
938215,4,Centralia College,0.92,FALSE
938215,28,Yakima Valley College,2.58,FALSE
781203,4,Centralia College,0.15,TRUE
781203,1,Bates Technical College,0.97,FALSE
781203,20,Seattle Central College,1.46,FALSE
781203,28,Yakima Valley College,2.99,FALSE
7580,20,Seattle Central College,0.15,TRUE
7580,1,Bates Technical College,0.69,FALSE
7580,4,Centralia College,1.48,FALSE
7580,28,Yakima Valley College,2.32,FALSE
140843,20,Seattle Central College,0.15,TRUE
140843,1,Bates Technical College,0.71,FALSE
140843,4,Centralia College,1.5,FALSE
140843,28,Yakima Valley College,2.32,FALSE
228484,20,Seattle Central College,0.15,TRUE
228484,1,Bates Technical College,0.74,FALSE
228484,4,Centralia College,1.53,FALSE
228484,28,Yakima Valley College,2.33,FALSE
315523,20,Seattle Central College,0.15,TRUE
315523,1,Bates Technical College,0.67,FALSE
315523,4,Centralia College,1.46,FALSE
315523,28,Yakima Valley College,2.34,FALSE
332629,20,Seattle Central College,0.15,TRUE
332629,1,Bates Technical College,0.73,FALSE
332629,4,Centralia College,1.52,FALSE
332629,28,Yakima Valley College,2.35,FALSE
332817,20,Seattle Central College,0.15,TRUE
332817,1,Bates Technical College,0.68,FALSE
332817,4,Centralia College,1.47,FALSE
332817,28,Yakima Valley College,2.33,FALSE
622967,20,Seattle Central College,0.15,TRUE
622967,1,Bates Technical College,0.67,FALSE
622967,4,Centralia College,1.46,FALSE
622967,28,Yakima Valley College,2.33,FALSE
1055236,20,Seattle Central College,0.15,TRUE
1055236,1,Bates Technical College,0.59,FALSE
1055236,4,Centralia College,1.38,FALSE
1055236,28,Yakima Valley College,2.32,FALSE
55509,28,Yakima Valley College,0.15,TRUE
55509,20,Seattle Central College,2.46,FALSE
55509,1,Bates Technical College,2.72,FALSE
55509,4,Centralia College,3.01,FALSE
132620,28,Yakima Valley College,0.15,TRUE
132620,20,Seattle Central College,2.35,FALSE
132620,1,Bates Technical College,2.61,FALSE
132620,4,Centralia College,2.97,FALSE
248058,28,Yakima Valley College,0.15,TRUE
248058,20,Seattle Central College,2.37,FALSE
248058,1,Bates Technical College,2.64,FALSE
248058,4,Centralia College,2.99,FALSE
274312,28,Yakima Valley College,0.15,TRUE
274312,20,Seattle Central College,2.45,FALSE
274312,1,Bates Technical College,2.71,FALSE
274312,4,Centralia College,3.07,FALSE
315847,28,Yakima Valley College,0.15,TRUE
315847,20,Seattle Central College,2.47,FALSE
315847,1,Bates Technical College,2.73,FALSE
315847,4,Centralia College,3.09,FALSE
777025,28,Yakima Valley College,0.15,TRUE
777025,20,Seattle Central College,2.4,FALSE
777025,1,Bates Technical College,2.66,FALSE
777025,4,Centralia College,2.93,FALSE
1749,1,Bates Technical College,0.16,TRUE
1749,20,Seattle Central College,0.65,FALSE
1749,4,Centralia College,0.94,FALSE
1749,28,Yakima Valley College,2.55,FALSE
1754,1,Bates Technical College,0.16,TRUE
1754,20,Seattle Central College,0.66,FALSE
1754,4,Centralia College,0.91,FALSE
1754,28,Yakima Valley College,2.57,FALSE
2459,1,Bates Technical College,0.16,TRUE
2459,20,Seattle Central College,0.61,FALSE
2459,4,Centralia College,0.96,FALSE
2459,28,Yakima Valley College,2.52,FALSE
312779,1,Bates Technical College,0.16,TRUE
312779,20,Seattle Central College,0.67,FALSE
312779,4,Centralia College,0.88,FALSE
312779,28,Yakima Valley College,2.58,FALSE
643080,1,Bates Technical College,0.16,TRUE
643080,20,Seattle Central College,0.65,FALSE
643080,4,Centralia College,0.89,FALSE
643080,28,Yakima Valley College,2.55,FALSE
808120,1,Bates Technical College,0.16,TRUE
808120,20,Seattle Central College,0.65,FALSE
808120,4,Centralia College,0.96,FALSE
808120,28,Yakima Valley College,2.56,FALSE
849199,1,Bates Technical College,0.16,TRUE
849199,20,Seattle Central College,0.63,FALSE
849199,4,Centralia College,0.95,FALSE
849199,28,Yakima Valley College,2.53,FALSE
924182,1,Bates Technical College,0.16,TRUE
924182,20,Seattle Central College,0.71,FALSE
924182,4,Centralia College,0.96,FALSE
924182,28,Yakima Valley College,2.62,FALSE
1350,1,Bates Technical College,0.16,TRUE
1350,20,Seattle Central College,0.65,FALSE
1350,4,Centralia College,0.95,FALSE
1350,28,Yakima Valley College,2.56,FALSE
165040,4,Centralia College,0.16,TRUE
165040,1,Bates Technical College,0.97,FALSE
165040,20,Seattle Central College,1.45,FALSE
165040,28,Yakima Valley College,3,FALSE
605921,4,Centralia College,0.16,TRUE
605921,1,Bates Technical College,1.08,FALSE
605921,20,Seattle Central College,1.56,FALSE
605921,28,Yakima Valley College,3.1,FALSE
87918,20,Seattle Central College,0.16,TRUE
87918,1,Bates Technical College,0.81,FALSE
87918,4,Centralia College,1.6,FALSE
87918,28,Yakima Valley College,2.39,FALSE
98407,20,Seattle Central College,0.16,TRUE
98407,1,Bates Technical College,0.76,FALSE
98407,4,Centralia College,1.55,FALSE
98407,28,Yakima Valley College,2.37,FALSE
131356,20,Seattle Central College,0.16,TRUE
131356,1,Bates Technical College,0.67,FALSE
131356,4,Centralia College,1.46,FALSE
131356,28,Yakima Valley College,2.34,FALSE
133684,20,Seattle Central College,0.16,TRUE
133684,1,Bates Technical College,0.6,FALSE
133684,4,Centralia College,1.39,FALSE
133684,28,Yakima Valley College,2.33,FALSE
160579,20,Seattle Central College,0.16,TRUE
160579,1,Bates Technical College,0.81,FALSE
160579,4,Centralia College,1.6,FALSE
160579,28,Yakima Valley College,2.4,FALSE
161361,20,Seattle Central College,0.16,TRUE
161361,1,Bates Technical College,0.73,FALSE
161361,4,Centralia College,1.55,FALSE
161361,28,Yakima Valley College,2.4,FALSE
165614,20,Seattle Central College,0.16,TRUE
165614,1,Bates Technical College,0.82,FALSE
165614,4,Centralia College,1.6,FALSE
165614,28,Yakima Valley College,2.39,FALSE
229020,20,Seattle Central College,0.16,TRUE
229020,1,Bates Technical College,0.75,FALSE
229020,4,Centralia College,1.54,FALSE
229020,28,Yakima Valley College,2.33,FALSE
247951,20,Seattle Central College,0.16,TRUE
247951,1,Bates Technical College,0.76,FALSE
247951,4,Centralia College,1.55,FALSE
247951,28,Yakima Valley College,2.36,FALSE
269555,20,Seattle Central College,0.16,TRUE
269555,1,Bates Technical College,0.77,FALSE
269555,4,Centralia College,1.61,FALSE
269555,28,Yakima Valley College,2.39,FALSE
962279,20,Seattle Central College,0.16,TRUE
962279,1,Bates Technical College,0.74,FALSE
962279,4,Centralia College,1.55,FALSE
962279,28,Yakima Valley College,2.33,FALSE
3209,28,Yakima Valley College,0.16,TRUE
3209,20,Seattle Central College,2.43,FALSE
3209,1,Bates Technical College,2.69,FALSE
3209,4,Centralia College,2.95,FALSE
65876,28,Yakima Valley College,0.16,TRUE
65876,20,Seattle Central College,2.44,FALSE
65876,1,Bates Technical College,2.7,FALSE
65876,4,Centralia College,2.96,FALSE
143363,28,Yakima Valley College,0.16,TRUE
143363,20,Seattle Central College,2.37,FALSE
143363,1,Bates Technical College,2.63,FALSE
143363,4,Centralia College,2.9,FALSE
303792,28,Yakima Valley College,0.16,TRUE
303792,20,Seattle Central College,2.42,FALSE
303792,1,Bates Technical College,2.68,FALSE
303792,4,Centralia College,2.95,FALSE
931225,28,Yakima Valley College,0.16,TRUE
931225,20,Seattle Central College,2.46,FALSE
931225,1,Bates Technical College,2.72,FALSE
931225,4,Centralia College,2.99,FALSE
1751,1,Bates Technical College,0.17,TRUE
1751,20,Seattle Central College,0.68,FALSE
1751,4,Centralia College,0.88,FALSE
1751,28,Yakima Valley College,2.59,FALSE
69961,1,Bates Technical College,0.17,TRUE
69961,20,Seattle Central College,0.66,FALSE
69961,4,Centralia College,0.98,FALSE
69961,28,Yakima Valley College,2.57,FALSE
235311,1,Bates Technical College,0.17,TRUE
235311,20,Seattle Central College,0.67,FALSE
235311,4,Centralia College,0.93,FALSE
235311,28,Yakima Valley College,2.57,FALSE
290888,1,Bates Technical College,0.17,TRUE
290888,20,Seattle Central College,0.65,FALSE
290888,4,Centralia College,0.92,FALSE
290888,28,Yakima Valley College,2.56,FALSE
308381,1,Bates Technical College,0.17,TRUE
308381,20,Seattle Central College,0.66,FALSE
308381,4,Centralia College,0.89,FALSE
308381,28,Yakima Valley College,2.57,FALSE
654930,1,Bates Technical College,0.17,TRUE
654930,20,Seattle Central College,0.67,FALSE
654930,4,Centralia College,0.88,FALSE
654930,28,Yakima Valley College,2.58,FALSE
779189,1,Bates Technical College,0.17,TRUE
779189,20,Seattle Central College,0.65,FALSE
779189,4,Centralia College,0.89,FALSE
779189,28,Yakima Valley College,2.56,FALSE
790122,1,Bates Technical College,0.17,TRUE
790122,20,Seattle Central College,0.65,FALSE
790122,4,Centralia College,0.9,FALSE
790122,28,Yakima Valley College,2.56,FALSE
1089251,1,Bates Technical College,0.17,TRUE
1089251,20,Seattle Central College,0.71,FALSE
1089251,4,Centralia College,0.96,FALSE
1089251,28,Yakima Valley College,2.62,FALSE
485053,4,Centralia College,0.17,TRUE
485053,1,Bates Technical College,0.99,FALSE
485053,20,Seattle Central College,1.48,FALSE
485053,28,Yakima Valley College,3.02,FALSE
7355,20,Seattle Central College,0.17,TRUE
7355,1,Bates Technical College,0.73,FALSE
7355,4,Centralia College,1.52,FALSE
7355,28,Yakima Valley College,2.33,FALSE
271395,20,Seattle Central College,0.17,TRUE
271395,1,Bates Technical College,0.74,FALSE
271395,4,Centralia College,1.53,FALSE
271395,28,Yakima Valley College,2.33,FALSE
291368,20,Seattle Central College,0.17,TRUE
291368,1,Bates Technical College,0.73,FALSE
291368,4,Centralia College,1.52,FALSE
291368,28,Yakima Valley College,2.31,FALSE
295726,20,Seattle Central College,0.17,TRUE
295726,1,Bates Technical College,0.61,FALSE
295726,4,Centralia College,1.4,FALSE
295726,28,Yakima Valley College,2.34,FALSE
786224,20,Seattle Central College,0.17,TRUE
786224,1,Bates Technical College,0.76,FALSE
786224,4,Centralia College,1.55,FALSE
786224,28,Yakima Valley College,2.34,FALSE
166085,28,Yakima Valley College,0.17,TRUE
166085,20,Seattle Central College,2.37,FALSE
166085,1,Bates Technical College,2.63,FALSE
166085,4,Centralia College,2.98,FALSE
295714,28,Yakima Valley College,0.17,TRUE
295714,20,Seattle Central College,2.3,FALSE
295714,1,Bates Technical College,2.56,FALSE
295714,4,Centralia College,2.93,FALSE
396926,28,Yakima Valley College,0.17,TRUE
396926,20,Seattle Central College,2.43,FALSE
396926,1,Bates Technical College,2.69,FALSE
396926,4,Centralia College,2.95,FALSE
508960,28,Yakima Valley College,0.17,TRUE
508960,20,Seattle Central College,2.43,FALSE
508960,1,Bates Technical College,2.69,FALSE
508960,4,Centralia College,2.96,FALSE
624970,28,Yakima Valley College,0.17,TRUE
624970,20,Seattle Central College,2.29,FALSE
624970,1,Bates Technical College,2.56,FALSE
624970,4,Centralia College,2.93,FALSE
1278219,28,Yakima Valley College,0.17,TRUE
1278219,20,Seattle Central College,2.43,FALSE
1278219,1,Bates Technical College,2.69,FALSE
1278219,4,Centralia College,2.95,FALSE
