staff_id,pid,credential
1098,731298,demand_initial_staff
1099,306936,demand_initial_staff
1100,191172,demand_initial_staff
1101,246360,demand_short_staff
1102,741303,demand_initial_staff
1103,682240,demand_initial_staff
1104,9115,demand_initial_staff
1105,741303,demand_initial_staff
1106,153870,demand_initial_staff
1107,286434,demand_short_staff
1108,233994,demand_initial_staff
1109,1088538,demand_initial_staff
1110,284913,demand_initial_staff
1111,611269,demand_initial_staff
1112,825704,demand_initial_staff
1113,961594,demand_initial_staff
1114,465294,demand_initial_staff
1115,749267,demand_short_staff
1116,200005,demand_initial_staff
1117,521354,demand_initial_staff
1118,684271,demand_short_staff
1119,804460,demand_initial_staff
1120,172511,demand_short_staff
1121,147220,demand_initial_staff
1122,670254,demand_state_staff
1123,136230,
1124,134942,demand_initial_staff
1125,139717,demand_initial_staff
1126,306936,demand_initial_staff
1127,791430,demand_initial_staff
1128,1155551,demand_short_staff
1129,128215,demand_initial_staff
1130,838692,demand_initial_staff
1131,90293,demand_initial_staff
1132,655276,demand_short_staff
1133,1023612,demand_initial_staff
1134,142678,demand_initial_staff
1135,259610,
1136,597306,demand_initial_staff
1137,238203,demand_initial_staff
1138,101090,demand_initial_staff
1139,271215,demand_initial_staff
1140,258836,demand_short_staff
1141,285690,demand_short_staff
1142,212934,demand_short_staff
1143,134935,demand_initial_staff
1144,1029537,
1145,1093500,demand_initial_staff
1146,541308,demand_initial_staff
1147,840507,demand_initial_staff
1148,99161,demand_initial_staff
1149,132823,demand_initial_staff
1150,234861,demand_initial_staff
1151,235487,demand_initial_staff
1152,128154,demand_initial_staff
1153,121200,demand_initial_staff
1154,475334,demand_initial_staff
1155,292193,demand_initial_staff
1156,179095,
1157,299032,
1158,312296,
1159,26682,demand_initial_staff
1160,92995,demand_initial_staff
1161,127981,demand_initial_staff
1162,682240,demand_initial_staff
1163,263066,demand_initial_staff
1164,101942,demand_initial_staff
1165,233726,demand_initial_staff
1166,806483,demand_short_staff
1167,312648,demand_initial_staff
1168,307916,
1169,512310,demand_initial_staff
1170,849504,demand_initial_staff
1171,128215,demand_initial_staff
1172,5006,demand_short_staff
1173,615343,demand_initial_staff
1174,261539,demand_initial_staff
1175,330971,demand_initial_staff
1176,312296,demand_initial_staff
1177,90293,
1178,597,demand_aa_staff
1179,1089504,demand_short_staff
1180,288418,demand_short_staff
1181,806483,
1182,643278,demand_initial_staff
1183,685237,
1184,856527,demand_initial_staff
1185,649233,demand_initial_staff
1186,597306,demand_initial_staff
1187,966591,demand_short_staff
1188,1013648,demand_initial_staff
1189,840507,demand_initial_staff
1190,300822,demand_state_staff
1191,779408,demand_initial_staff
1192,789468,demand_short_staff
1193,219404,demand_initial_staff
1194,191172,demand_initial_staff
1195,26682,
1196,1681,
1197,526277,demand_initial_staff
1198,408306,demand_short_staff
1199,68357,demand_initial_staff
1200,228175,demand_initial_staff
1201,250731,demand_initial_staff
1202,853556,
1203,260739,demand_initial_staff
1204,671447,demand_initial_staff
1205,331637,demand_initial_staff
1206,330660,demand_initial_staff
1207,462,
1208,5527,demand_initial_staff
1209,749271,demand_short_staff
1210,330971,demand_initial_staff
1211,937585,demand_short_staff
1212,26682,
1213,859681,demand_initial_staff
1214,279127,
1215,172511,demand_short_staff
1216,1774,
1217,120728,
1218,313896,demand_initial_staff
1219,685306,demand_initial_staff
1220,611269,demand_initial_staff
1221,290203,demand_short_staff
1222,801383,demand_initial_staff
1223,193281,demand_initial_staff
1224,162541,demand_initial_staff
1225,286434,demand_initial_staff
1226,68357,demand_initial_staff
1227,78009,demand_initial_staff
1228,8482,demand_initial_staff
1229,526277,demand_initial_staff
1230,128154,demand_initial_staff
1231,921530,demand_short_staff
1232,327130,demand_initial_staff
1233,1029537,demand_short_staff
1234,1023612,demand_initial_staff
1235,597306,demand_initial_staff
1236,1083512,demand_short_staff
1237,874522,demand_initial_staff
1238,1100548,demand_initial_staff
1239,840582,demand_state_staff
1240,508275,
1241,312648,demand_initial_staff
1242,289011,demand_short_staff
1243,1125523,
1244,876590,demand_initial_staff
1245,128215,demand_initial_staff
1246,233726,demand_initial_staff
1247,20364,demand_short_staff
1248,490250,demand_initial_staff
1249,749269,
1250,1023612,demand_short_staff
1251,296984,demand_initial_staff
1252,6802,demand_initial_staff
1253,1029537,demand_initial_staff
1254,972501,
1255,285690,demand_initial_staff
1256,134880,demand_initial_staff
1257,106067,
1258,520238,
1259,147558,demand_initial_staff
1260,1083512,demand_initial_staff
1261,780518,demand_initial_staff
1262,289011,
1263,134942,demand_short_staff
1264,206817,demand_initial_staff
1265,5527,demand_initial_staff
1266,330971,demand_initial_staff
1267,162541,demand_initial_staff
1268,1081497,demand_initial_staff
1269,172511,demand_initial_staff
1270,782336,demand_initial_staff
1271,597306,demand_short_staff
1272,96471,demand_initial_staff
1273,213667,demand_initial_staff
1274,597,demand_short_staff
1275,236540,demand_short_staff
1276,1125523,
1277,1120514,demand_initial_staff
1278,1048530,demand_initial_staff
1279,878570,demand_initial_staff
1280,840507,demand_initial_staff
1281,279127,demand_short_staff
1282,3235,demand_initial_staff
1283,856527,demand_initial_staff
1284,167244,demand_initial_staff
1285,179095,demand_initial_staff
1286,425315,demand_short_staff
1287,191172,demand_initial_staff
1288,701032,demand_short_staff
1289,538,
1290,462273,demand_initial_staff
1291,169804,demand_initial_staff
1292,508275,demand_short_staff
1293,78009,demand_initial_staff
1294,271215,demand_initial_staff
1295,972501,demand_initial_staff
1296,521354,demand_short_staff
1297,303087,demand_short_staff
1298,295041,
1299,6953,demand_initial_staff
1300,972501,demand_initial_staff
1301,801383,demand_initial_staff
1302,171255,demand_initial_staff
1303,520238,demand_initial_staff
1304,280530,demand_short_staff
1305,6953,
1306,285690,
1307,213667,demand_initial_staff
1308,769444,
1309,68357,demand_initial_staff
1310,212934,demand_initial_staff
1311,162541,demand_state_staff
1312,134942,demand_initial_staff
1313,656,
1314,806483,demand_short_staff
1315,8478,demand_initial_staff
1316,286434,demand_short_staff
1317,238203,demand_initial_staff
1318,286434,
1319,129995,demand_initial_staff
1320,237789,demand_initial_staff
1321,684271,demand_initial_staff
1322,128215,demand_short_staff
1323,285690,demand_short_staff
1324,293848,demand_initial_staff
1325,248577,demand_initial_staff
1326,1029537,demand_initial_staff
1327,778298,demand_initial_staff
1328,134880,demand_initial_staff
1329,290203,demand_short_staff
1330,972499,demand_initial_staff
1331,840582,demand_initial_staff
1332,246360,demand_short_staff
1333,280968,demand_initial_staff
1334,179095,demand_short_staff
1335,840582,demand_initial_staff
1336,32602,demand_initial_staff
1337,470526,demand_initial_staff
1338,5006,demand_initial_staff
1339,682237,demand_initial_staff
1340,147220,demand_initial_staff
1341,597306,demand_initial_staff
1342,890567,demand_short_staff
1343,240858,demand_initial_staff
1344,120728,demand_initial_staff
1345,263894,
1346,566237,demand_initial_staff
1347,130671,
1348,1029537,demand_initial_staff
1349,90293,demand_initial_staff
1350,312691,demand_initial_staff
1351,1120547,demand_initial_staff
1352,234062,
1353,285690,demand_initial_staff
1354,14293,
1355,864549,demand_initial_staff
1356,134969,demand_initial_staff
1357,201091,
1358,749265,demand_initial_staff
1359,575358,demand_initial_staff
1360,162541,demand_initial_staff
1361,128215,demand_initial_staff
1362,245290,demand_initial_staff
1363,309248,demand_initial_staff
1364,212934,
1365,263894,
1366,624285,demand_initial_staff
1367,37947,demand_initial_staff
1368,167244,demand_initial_staff
1369,286621,
1370,270710,demand_initial_staff
1371,579299,demand_initial_staff
1372,418233,demand_initial_staff
1373,326265,demand_initial_staff
1374,791430,demand_initial_staff
1375,127981,demand_initial_staff
1376,178803,demand_initial_staff
1377,512310,demand_initial_staff
1378,106067,
1379,228175,demand_initial_staff
1380,532280,demand_initial_staff
1381,129995,
1382,233726,
1383,92995,demand_short_staff
1384,732470,demand_initial_staff
1385,532280,
1386,294111,demand_short_staff
1387,625253,demand_initial_staff
1388,4648,demand_initial_staff
1389,55143,demand_initial_staff
1390,219404,demand_initial_staff
1391,611303,demand_initial_staff
1392,1088512,
1393,525237,demand_initial_staff
1394,134880,demand_initial_staff
1395,292257,demand_initial_staff
1396,856527,demand_initial_staff
1397,2287,demand_short_staff
1398,297764,
1399,525237,demand_initial_staff
1400,130671,demand_initial_staff
1401,128154,demand_short_staff
1402,191172,demand_short_staff
1403,1125499,demand_initial_staff
1404,130671,
1405,780455,demand_initial_staff
1406,184351,demand_initial_staff
1407,508275,
1408,1029537,demand_initial_staff
1409,1029537,demand_initial_staff
1410,325745,demand_initial_staff
1411,296024,demand_state_staff
1412,576455,demand_initial_staff
1413,134969,
1414,4648,
1415,243436,demand_initial_staff
1416,7460,demand_short_staff
1417,1029537,demand_short_staff
1418,628240,demand_initial_staff
1419,68287,demand_initial_staff
1420,6953,demand_initial_staff
1421,682240,
1422,315897,
1423,169804,demand_initial_staff
1424,659323,demand_short_staff
1425,806483,demand_initial_staff
1426,145881,demand_initial_staff
1427,615253,demand_initial_staff
1428,319968,demand_initial_staff
1429,856527,
1430,3235,demand_short_staff
1431,87233,demand_initial_staff
1432,126381,demand_initial_staff
1433,186924,demand_initial_staff
1434,967526,demand_short_staff
1435,780480,demand_initial_staff
1436,778504,demand_initial_staff
1437,922496,demand_short_staff
1438,48462,demand_initial_staff
1439,169837,demand_initial_staff
1440,768354,
1441,961601,demand_state_staff
1442,966591,demand_initial_staff
1443,203101,demand_initial_staff
1444,296984,demand_initial_staff
1445,130671,demand_short_staff
1446,157151,
1447,438262,demand_initial_staff
1448,327637,demand_initial_staff
1449,825704,demand_initial_staff
1450,1066638,demand_initial_staff
1451,303087,
1452,749230,demand_short_staff
1453,525237,demand_initial_staff
1454,768354,demand_initial_staff
1455,972520,demand_initial_staff
1456,26682,demand_initial_staff
1457,649233,demand_short_staff
1458,1088512,
1459,1125498,demand_initial_staff
1460,532280,demand_short_staff
1461,597,demand_aa_staff
1462,904513,
1463,521354,demand_initial_staff
1464,292193,demand_short_staff
1465,68357,demand_short_staff
1466,260739,
1467,682257,demand_initial_staff
1468,292813,demand_initial_staff
1469,130671,demand_short_staff
1470,101942,demand_short_staff
1471,525237,demand_initial_staff
1472,297764,demand_state_staff
1473,451239,demand_initial_staff
1474,1029537,demand_initial_staff
1475,306936,demand_initial_staff
1476,272186,demand_initial_staff
1477,594372,demand_initial_staff
1478,605475,
1479,749265,demand_state_staff
1480,520238,
1481,559311,demand_initial_staff
1482,134880,
1483,425315,
1484,106067,
1485,303087,
1486,32602,demand_short_staff
1487,49455,
1488,290203,demand_initial_staff
1489,169804,demand_initial_staff
1490,297387,
1491,1120547,demand_initial_staff
1492,212934,demand_initial_staff
1493,142678,demand_initial_staff
1494,611269,demand_short_staff
1495,566237,demand_initial_staff
1496,206526,demand_initial_staff
1497,605475,demand_short_staff
1498,504285,demand_initial_staff
1499,271733,demand_initial_staff
1500,221204,
1501,719153,demand_initial_staff
1502,5006,
1503,263066,
1504,597306,demand_initial_staff
1505,77324,
1506,197852,demand_initial_staff
1507,408306,demand_short_staff
1508,290203,demand_initial_staff
1509,579299,demand_initial_staff
1510,750367,demand_state_staff
1511,3235,demand_short_staff
1512,438262,demand_initial_staff
1513,313896,demand_initial_staff
1514,199989,demand_initial_staff
1515,246360,
1516,246360,demand_initial_staff
1517,5527,demand_initial_staff
1518,187711,demand_initial_staff
1519,745247,demand_initial_staff
1520,628240,
1521,304610,demand_initial_staff
